datetime,open,high,low,close,volume
2026-01-02 02:00:00+00:00,1.17507,1.17532,1.17499,1.17526,269
2026-01-02 02:15:00+00:00,1.17526,1.17526,1.17512,1.17516,195
2026-01-02 02:30:00+00:00,1.17516,1.17527,1.17509,1.17522,246
2026-01-02 02:45:00+00:00,1.17521,1.1756199999999999,1.17519,1.1756,340
2026-01-02 03:00:00+00:00,1.17561,1.17604,1.17561,1.17566,524
2026-01-02 03:15:00+00:00,1.17566,1.17601,1.17565,1.17601,335
2026-01-02 03:30:00+00:00,1.17601,1.17617,1.17581,1.176,297
2026-01-02 03:45:00+00:00,1.17601,1.17626,1.17592,1.17607,324
2026-01-02 04:00:00+00:00,1.17607,1.17636,1.17599,1.17632,298
2026-01-02 04:15:00+00:00,1.17632,1.17633,1.17606,1.1761,254
2026-01-02 04:30:00+00:00,1.1761,1.1761,1.17583,1.17601,320
2026-01-02 04:45:00+00:00,1.17601,1.17601,1.1758,1.17591,193
2026-01-02 05:00:00+00:00,1.17591,1.17621,1.1759,1.17616,202
2026-01-02 05:15:00+00:00,1.17617,1.17631,1.17609,1.17628,164
2026-01-02 05:30:00+00:00,1.17628,1.17635,1.17618,1.17635,250
2026-01-02 05:45:00+00:00,1.17635,1.17648,1.17631,1.17642,197
2026-01-02 06:00:00+00:00,1.17642,1.17646,1.17604,1.17607,214
2026-01-02 06:15:00+00:00,1.17607,1.17612,1.1757900000000001,1.17582,345
2026-01-02 06:30:00+00:00,1.17581,1.17583,1.17551,1.17556,363
2026-01-02 06:45:00+00:00,1.17556,1.1757,1.1755,1.17555,281
2026-01-02 07:00:00+00:00,1.17555,1.17557,1.17547,1.17556,223
2026-01-02 07:15:00+00:00,1.17556,1.17567,1.1755200000000001,1.17567,189
2026-01-02 07:30:00+00:00,1.17567,1.17576,1.17554,1.1756,186
2026-01-02 07:45:00+00:00,1.1756,1.17565,1.17506,1.17512,288
2026-01-02 08:00:00+00:00,1.17512,1.17512,1.17469,1.17469,314
2026-01-02 08:15:00+00:00,1.1747,1.1747,1.17432,1.17435,498
2026-01-02 08:30:00+00:00,1.17435,1.17441,1.17414,1.1743000000000001,283
2026-01-02 08:45:00+00:00,1.1743000000000001,1.17453,1.1742,1.17437,303
2026-01-02 09:00:00+00:00,1.17436,1.17458,1.1742,1.17449,570
2026-01-02 09:15:00+00:00,1.17449,1.17469,1.17414,1.17414,436
2026-01-02 09:30:00+00:00,1.17414,1.17414,1.17321,1.17357,928
2026-01-02 09:45:00+00:00,1.17357,1.1739,1.17322,1.17347,1003
2026-01-02 10:00:00+00:00,1.17347,1.17382,1.17304,1.17346,1355
2026-01-02 10:15:00+00:00,1.17347,1.17347,1.17238,1.1726,1541
2026-01-02 10:30:00+00:00,1.1726,1.17304,1.17242,1.17281,1189
2026-01-02 10:45:00+00:00,1.17281,1.17307,1.17256,1.17286,1130
2026-01-02 11:00:00+00:00,1.17286,1.17364,1.17269,1.17314,1172
2026-01-02 11:15:00+00:00,1.17314,1.17372,1.17294,1.17318,958
2026-01-02 11:30:00+00:00,1.17318,1.17322,1.1724,1.17286,943
2026-01-02 11:45:00+00:00,1.17286,1.17295,1.17205,1.1721300000000001,1046
2026-01-02 12:00:00+00:00,1.1721300000000001,1.17221,1.1715200000000001,1.17155,981
2026-01-02 12:15:00+00:00,1.17155,1.17178,1.17131,1.17134,1123
2026-01-02 12:30:00+00:00,1.17134,1.17185,1.17132,1.17169,759
2026-01-02 12:45:00+00:00,1.17169,1.17236,1.17161,1.17209,896
2026-01-02 13:00:00+00:00,1.17209,1.1722,1.17175,1.17183,658
2026-01-02 13:15:00+00:00,1.17184,1.17198,1.17158,1.17198,651
2026-01-02 13:30:00+00:00,1.17198,1.17224,1.17151,1.17196,897
2026-01-02 13:45:00+00:00,1.17196,1.17222,1.17174,1.17218,918
2026-01-02 14:00:00+00:00,1.17218,1.17248,1.17206,1.17238,784
2026-01-02 14:15:00+00:00,1.17238,1.17258,1.17226,1.1724999999999999,582
2026-01-02 14:30:00+00:00,1.1724999999999999,1.17271,1.17221,1.17271,675
2026-01-02 14:45:00+00:00,1.17271,1.17271,1.1721,1.17235,812
2026-01-02 15:00:00+00:00,1.17235,1.17258,1.17202,1.17246,996
2026-01-02 15:15:00+00:00,1.1724700000000001,1.1729,1.17214,1.17216,1087
2026-01-02 15:30:00+00:00,1.17216,1.17227,1.17182,1.17195,1042
2026-01-02 15:45:00+00:00,1.17195,1.17235,1.17181,1.17215,997
2026-01-02 16:00:00+00:00,1.17215,1.17234,1.17191,1.17202,1133
2026-01-02 16:15:00+00:00,1.17202,1.17272,1.17157,1.17266,1040
2026-01-02 16:30:00+00:00,1.17266,1.17291,1.1724999999999999,1.17261,1321
2026-01-02 16:45:00+00:00,1.1726,1.17305,1.17251,1.17285,1300
2026-01-02 17:00:00+00:00,1.17285,1.1736900000000001,1.17283,1.17339,1412
2026-01-02 17:15:00+00:00,1.17339,1.17376,1.17317,1.17352,1151
2026-01-02 17:30:00+00:00,1.17352,1.17419,1.17331,1.17389,1743
2026-01-02 17:45:00+00:00,1.1739,1.1752,1.17379,1.17505,2245
2026-01-02 18:00:00+00:00,1.17505,1.17545,1.17443,1.17443,1753
2026-01-02 18:15:00+00:00,1.17443,1.17459,1.17416,1.17444,1070
2026-01-02 18:30:00+00:00,1.17444,1.17464,1.17372,1.17375,1001
2026-01-02 18:45:00+00:00,1.17375,1.1738,1.17339,1.17372,1100
2026-01-02 19:00:00+00:00,1.17372,1.17376,1.17318,1.1734,1080
2026-01-02 19:15:00+00:00,1.1734,1.17362,1.17309,1.17334,860
2026-01-02 19:30:00+00:00,1.1733500000000001,1.17368,1.17325,1.17337,698
2026-01-02 19:45:00+00:00,1.17337,1.17354,1.1728399999999999,1.17305,940
2026-01-02 20:00:00+00:00,1.17305,1.17312,1.17246,1.17251,647
2026-01-02 20:15:00+00:00,1.17251,1.17268,1.17227,1.17233,766
2026-01-02 20:30:00+00:00,1.17233,1.17233,1.17166,1.17169,880
2026-01-02 20:45:00+00:00,1.17169,1.17199,1.17151,1.1719,849
2026-01-02 21:00:00+00:00,1.1719,1.17191,1.17145,1.17169,806
2026-01-02 21:15:00+00:00,1.17169,1.17184,1.17149,1.17166,620
2026-01-02 21:30:00+00:00,1.17166,1.17175,1.17142,1.1717,526
2026-01-02 21:45:00+00:00,1.1717,1.17242,1.1717,1.17231,718
2026-01-02 22:00:00+00:00,1.17231,1.17236,1.17151,1.1718600000000001,756
2026-01-02 22:15:00+00:00,1.1718600000000001,1.1721300000000001,1.17184,1.1721,680
2026-01-02 22:30:00+00:00,1.1721,1.17221,1.1718,1.17182,476
2026-01-02 22:45:00+00:00,1.17181,1.1719,1.17153,1.17175,527
2026-01-02 23:00:00+00:00,1.17173,1.17225,1.17171,1.1721,216
2026-01-02 23:15:00+00:00,1.1721,1.17217,1.172,1.17211,180
2026-01-02 23:30:00+00:00,1.17211,1.1723,1.17183,1.17187,201
2026-01-02 23:45:00+00:00,1.17187,1.1721300000000001,1.17172,1.17197,315
2026-01-05 00:00:00+00:00,1.17181,1.17206,1.17181,1.17204,96
2026-01-05 00:15:00+00:00,1.17204,1.17211,1.17202,1.17202,41
2026-01-05 00:30:00+00:00,1.17202,1.17206,1.17185,1.17193,184
2026-01-05 00:45:00+00:00,1.17193,1.17207,1.17094,1.17111,425
2026-01-05 01:00:00+00:00,1.17111,1.1712799999999999,1.17,1.17116,954
2026-01-05 01:15:00+00:00,1.17116,1.17126,1.17087,1.17088,430
2026-01-05 01:30:00+00:00,1.17088,1.17088,1.17024,1.17038,475
2026-01-05 01:45:00+00:00,1.17038,1.17078,1.17021,1.17051,636
2026-01-05 02:00:00+00:00,1.17051,1.1710099999999999,1.1703999999999999,1.17079,1151
2026-01-05 02:15:00+00:00,1.17079,1.17109,1.17056,1.17074,816
2026-01-05 02:30:00+00:00,1.17074,1.171,1.1705,1.17069,684
2026-01-05 02:45:00+00:00,1.17069,1.17084,1.17033,1.17048,645
2026-01-05 03:00:00+00:00,1.17048,1.17065,1.17003,1.17032,1000
2026-01-05 03:15:00+00:00,1.17032,1.17072,1.17015,1.17018,801
2026-01-05 03:30:00+00:00,1.17018,1.17054,1.17013,1.17053,668
2026-01-05 03:45:00+00:00,1.17053,1.17058,1.16996,1.17002,661
2026-01-05 04:00:00+00:00,1.17002,1.17015,1.16942,1.16973,794
2026-01-05 04:15:00+00:00,1.16973,1.16986,1.16909,1.16927,548
2026-01-05 04:30:00+00:00,1.16927,1.16939,1.16842,1.16851,724
2026-01-05 04:45:00+00:00,1.16851,1.16888,1.16838,1.16885,625
2026-01-05 05:00:00+00:00,1.16886,1.16907,1.1682299999999999,1.16829,592
2026-01-05 05:15:00+00:00,1.16829,1.16834,1.16721,1.16734,799
2026-01-05 05:30:00+00:00,1.16734,1.16763,1.16721,1.16753,530
2026-01-05 05:45:00+00:00,1.16753,1.16781,1.16744,1.1675200000000001,258
2026-01-05 06:00:00+00:00,1.1675200000000001,1.16778,1.16741,1.16756,527
2026-01-05 06:15:00+00:00,1.16755,1.1678,1.1674,1.16742,343
2026-01-05 06:30:00+00:00,1.16741,1.16797,1.16731,1.16788,435
2026-01-05 06:45:00+00:00,1.16788,1.16829,1.16788,1.16818,406
2026-01-05 07:00:00+00:00,1.16818,1.1682299999999999,1.16803,1.16819,282
2026-01-05 07:15:00+00:00,1.16819,1.16836,1.1681300000000001,1.16835,309
2026-01-05 07:30:00+00:00,1.16835,1.16849,1.16831,1.1684700000000001,222
2026-01-05 07:45:00+00:00,1.1684700000000001,1.16858,1.16836,1.16853,364
2026-01-05 08:00:00+00:00,1.16852,1.16862,1.1678,1.16842,561
2026-01-05 08:15:00+00:00,1.16841,1.16876,1.16834,1.16873,437
2026-01-05 08:30:00+00:00,1.16873,1.169,1.16872,1.16899,435
2026-01-05 08:45:00+00:00,1.16899,1.1691799999999999,1.16889,1.16909,463
2026-01-05 09:00:00+00:00,1.16909,1.16914,1.16851,1.1685699999999999,774
2026-01-05 09:15:00+00:00,1.1685699999999999,1.1692,1.16842,1.169,577
2026-01-05 09:30:00+00:00,1.169,1.16901,1.16843,1.16878,1046
2026-01-05 09:45:00+00:00,1.16878,1.16909,1.16834,1.16862,981
2026-01-05 10:00:00+00:00,1.16861,1.16891,1.16827,1.16869,1289
2026-01-05 10:15:00+00:00,1.16869,1.1694499999999999,1.1686,1.16943,1495
2026-01-05 10:30:00+00:00,1.16943,1.16949,1.16821,1.16832,1261
2026-01-05 10:45:00+00:00,1.16832,1.16843,1.16809,1.16833,1037
2026-01-05 11:00:00+00:00,1.16832,1.16858,1.16764,1.16793,1106
2026-01-05 11:15:00+00:00,1.16793,1.16875,1.16793,1.1682,1007
2026-01-05 11:30:00+00:00,1.1682,1.1682,1.16749,1.16757,1112
2026-01-05 11:45:00+00:00,1.16757,1.1683,1.16737,1.1682299999999999,942
2026-01-05 12:00:00+00:00,1.1682299999999999,1.16872,1.16797,1.16854,991
2026-01-05 12:15:00+00:00,1.16854,1.16885,1.16821,1.16822,1012
2026-01-05 12:30:00+00:00,1.16822,1.16863,1.16807,1.16853,838
2026-01-05 12:45:00+00:00,1.16853,1.16901,1.1684,1.16898,1098
2026-01-05 13:00:00+00:00,1.16898,1.16909,1.16807,1.16807,1059
2026-01-05 13:15:00+00:00,1.16807,1.16878,1.16807,1.16818,1370
2026-01-05 13:30:00+00:00,1.16818,1.16866,1.16816,1.1685,853
2026-01-05 13:45:00+00:00,1.1685,1.16852,1.168,1.16814,928
2026-01-05 14:00:00+00:00,1.16814,1.16817,1.16775,1.16803,1386
2026-01-05 14:15:00+00:00,1.16804,1.16827,1.16791,1.1681300000000001,833
2026-01-05 14:30:00+00:00,1.1681300000000001,1.1685,1.1677,1.16793,992
2026-01-05 14:45:00+00:00,1.16794,1.16799,1.16698,1.16707,1403
2026-01-05 15:00:00+00:00,1.16706,1.16715,1.16606,1.16653,1938
2026-01-05 15:15:00+00:00,1.16653,1.16677,1.16615,1.16627,1352
2026-01-05 15:30:00+00:00,1.16627,1.16656,1.16589,1.16602,1573
2026-01-05 15:45:00+00:00,1.16602,1.16753,1.16598,1.16743,1964
2026-01-05 16:00:00+00:00,1.16745,1.1683,1.16731,1.16806,1445
2026-01-05 16:15:00+00:00,1.16806,1.1682299999999999,1.16773,1.16784,1232
2026-01-05 16:30:00+00:00,1.16784,1.16798,1.16743,1.16781,1912
2026-01-05 16:45:00+00:00,1.16781,1.16873,1.16757,1.16856,1866
2026-01-05 17:00:00+00:00,1.16856,1.16954,1.16852,1.16946,2344
2026-01-05 17:15:00+00:00,1.16946,1.16984,1.1691799999999999,1.16961,1912
2026-01-05 17:30:00+00:00,1.16961,1.17001,1.1694,1.16964,1413
2026-01-05 17:45:00+00:00,1.16964,1.17045,1.16921,1.17045,1734
2026-01-05 18:00:00+00:00,1.17045,1.1712,1.1703999999999999,1.1710099999999999,1516
2026-01-05 18:15:00+00:00,1.171,1.17113,1.17068,1.1710099999999999,1230
2026-01-05 18:30:00+00:00,1.1710099999999999,1.17185,1.17092,1.17142,1524
2026-01-05 18:45:00+00:00,1.17142,1.17158,1.17121,1.17148,1173
2026-01-05 19:00:00+00:00,1.17148,1.17164,1.171,1.17112,1168
2026-01-05 19:15:00+00:00,1.17113,1.17197,1.17111,1.17174,902
2026-01-05 19:30:00+00:00,1.17174,1.17181,1.17112,1.17114,1063
2026-01-05 19:45:00+00:00,1.17114,1.17153,1.17114,1.17144,609
2026-01-05 20:00:00+00:00,1.17144,1.17197,1.17133,1.17184,573
2026-01-05 20:15:00+00:00,1.17184,1.17205,1.1718,1.17192,526
2026-01-05 20:30:00+00:00,1.17192,1.17243,1.17191,1.17226,470
2026-01-05 20:45:00+00:00,1.17226,1.17254,1.17198,1.1724999999999999,746
2026-01-05 21:00:00+00:00,1.1724999999999999,1.1727,1.1723,1.17237,1008
2026-01-05 21:15:00+00:00,1.17237,1.17265,1.17219,1.17255,706
2026-01-05 21:30:00+00:00,1.17255,1.17288,1.17248,1.17254,556
2026-01-05 21:45:00+00:00,1.17254,1.17286,1.17254,1.1727,542
2026-01-05 22:00:00+00:00,1.1727,1.17286,1.1726,1.1727400000000001,348
2026-01-05 22:15:00+00:00,1.17275,1.17277,1.17245,1.1724999999999999,382
2026-01-05 22:30:00+00:00,1.1724999999999999,1.17278,1.17249,1.17266,406
2026-01-05 22:45:00+00:00,1.17265,1.17267,1.17236,1.1724700000000001,589
2026-01-05 23:00:00+00:00,1.17246,1.1724999999999999,1.17227,1.17244,247
2026-01-05 23:15:00+00:00,1.17244,1.17261,1.17211,1.17225,315
2026-01-05 23:30:00+00:00,1.17226,1.17233,1.17204,1.17204,183
2026-01-05 23:45:00+00:00,1.17203,1.17217,1.17192,1.17211,230
2026-01-06 00:00:00+00:00,1.17211,1.17219,1.17192,1.17217,118
2026-01-06 00:15:00+00:00,1.17216,1.17224,1.17203,1.17218,72
2026-01-06 00:30:00+00:00,1.17217,1.17218,1.17192,1.17202,90
2026-01-06 00:45:00+00:00,1.17202,1.17203,1.17183,1.17184,123
2026-01-06 01:00:00+00:00,1.1719,1.17215,1.17177,1.1718899999999999,477
2026-01-06 01:15:00+00:00,1.1718899999999999,1.17194,1.17176,1.17176,218
2026-01-06 01:30:00+00:00,1.17176,1.17179,1.17159,1.17166,177
2026-01-06 01:45:00+00:00,1.17165,1.17165,1.17126,1.17144,232
2026-01-06 02:00:00+00:00,1.17144,1.17167,1.17139,1.17148,267
2026-01-06 02:15:00+00:00,1.17148,1.17165,1.17122,1.1712500000000001,291
2026-01-06 02:30:00+00:00,1.1712500000000001,1.17135,1.17105,1.17124,369
2026-01-06 02:45:00+00:00,1.17124,1.17169,1.17114,1.17167,527
2026-01-06 03:00:00+00:00,1.17167,1.17203,1.17123,1.17133,752
2026-01-06 03:15:00+00:00,1.17133,1.17163,1.17121,1.1715,443
2026-01-06 03:30:00+00:00,1.1715,1.1721,1.17146,1.17201,411
2026-01-06 03:45:00+00:00,1.17201,1.17252,1.17201,1.17252,566
2026-01-06 04:00:00+00:00,1.17252,1.17277,1.17227,1.17232,518
2026-01-06 04:15:00+00:00,1.17232,1.17249,1.1722,1.17234,323
2026-01-06 04:30:00+00:00,1.17234,1.17281,1.17234,1.17277,338
2026-01-06 04:45:00+00:00,1.17277,1.17378,1.17275,1.17373,668
2026-01-06 05:00:00+00:00,1.17373,1.1738,1.17323,1.17328,526
2026-01-06 05:15:00+00:00,1.17328,1.17367,1.17328,1.17346,378
2026-01-06 05:30:00+00:00,1.17346,1.17379,1.17336,1.17368,292
2026-01-06 05:45:00+00:00,1.17368,1.17373,1.17341,1.17344,297
2026-01-06 06:00:00+00:00,1.17344,1.17348,1.17325,1.17334,328
2026-01-06 06:15:00+00:00,1.17334,1.17347,1.17319,1.17326,287
2026-01-06 06:30:00+00:00,1.17326,1.17355,1.1732,1.17331,306
2026-01-06 06:45:00+00:00,1.17331,1.17338,1.17313,1.17336,324
2026-01-06 07:00:00+00:00,1.17336,1.17366,1.17329,1.17365,261
2026-01-06 07:15:00+00:00,1.17365,1.17368,1.17351,1.17362,279
2026-01-06 07:30:00+00:00,1.17362,1.1736900000000001,1.17328,1.17329,278
2026-01-06 07:45:00+00:00,1.17329,1.17333,1.17271,1.17286,628
2026-01-06 08:00:00+00:00,1.17287,1.17323,1.17285,1.17317,650
2026-01-06 08:15:00+00:00,1.17317,1.17352,1.17311,1.17348,392
2026-01-06 08:30:00+00:00,1.17348,1.17364,1.17339,1.17342,445
2026-01-06 08:45:00+00:00,1.17342,1.1737,1.17341,1.1736,369
2026-01-06 09:00:00+00:00,1.17361,1.17427,1.1736,1.17378,953
2026-01-06 09:15:00+00:00,1.17378,1.17381,1.17328,1.1734499999999999,613
2026-01-06 09:30:00+00:00,1.1734499999999999,1.17392,1.17338,1.17359,777
2026-01-06 09:45:00+00:00,1.17359,1.17368,1.17258,1.1729,1217
2026-01-06 10:00:00+00:00,1.17289,1.17351,1.17272,1.17336,1334
2026-01-06 10:15:00+00:00,1.17336,1.17388,1.17275,1.17277,1384
2026-01-06 10:30:00+00:00,1.17277,1.17301,1.17258,1.1727,994
2026-01-06 10:45:00+00:00,1.1727,1.17326,1.1726,1.17283,869
2026-01-06 11:00:00+00:00,1.17283,1.17289,1.17172,1.17179,1501
2026-01-06 11:15:00+00:00,1.1718,1.17188,1.17094,1.17115,1336
2026-01-06 11:30:00+00:00,1.17115,1.17144,1.1708,1.17138,1176
2026-01-06 11:45:00+00:00,1.17138,1.17183,1.17132,1.17132,1244
2026-01-06 12:00:00+00:00,1.17132,1.17157,1.17097,1.17107,878
2026-01-06 12:15:00+00:00,1.17107,1.1716199999999999,1.17081,1.17145,773
2026-01-06 12:30:00+00:00,1.17146,1.17171,1.1712,1.17123,719
2026-01-06 12:45:00+00:00,1.17123,1.17144,1.17108,1.17127,720
2026-01-06 13:00:00+00:00,1.17127,1.17131,1.17049,1.17072,897
2026-01-06 13:15:00+00:00,1.17072,1.1710099999999999,1.17048,1.17086,746
2026-01-06 13:30:00+00:00,1.17086,1.17109,1.17071,1.17086,680
2026-01-06 13:45:00+00:00,1.17085,1.17097,1.17049,1.17061,717
2026-01-06 14:00:00+00:00,1.1706,1.17117,1.1706,1.17117,683
2026-01-06 14:15:00+00:00,1.17117,1.17122,1.17061,1.17062,710
2026-01-06 14:30:00+00:00,1.17062,1.17075,1.16992,1.17023,1137
2026-01-06 14:45:00+00:00,1.17023,1.17046,1.16971,1.17012,1008
2026-01-06 15:00:00+00:00,1.17012,1.1709100000000001,1.16973,1.17071,1699
2026-01-06 15:15:00+00:00,1.17071,1.17088,1.17037,1.1706699999999999,1351
2026-01-06 15:30:00+00:00,1.17068,1.17136,1.17058,1.17103,1302
2026-01-06 15:45:00+00:00,1.17103,1.17123,1.17049,1.1711,1186
2026-01-06 16:00:00+00:00,1.1711,1.17176,1.17109,1.17136,1249
2026-01-06 16:15:00+00:00,1.17137,1.17138,1.17024,1.17053,1492
2026-01-06 16:30:00+00:00,1.17053,1.17097,1.16994,1.17085,1649
2026-01-06 16:45:00+00:00,1.17085,1.17141,1.17063,1.17089,1968
2026-01-06 17:00:00+00:00,1.17089,1.17089,1.1695,1.1696,2281
2026-01-06 17:15:00+00:00,1.1696,1.16976,1.16877,1.16894,2461
2026-01-06 17:30:00+00:00,1.16894,1.16916,1.16838,1.16913,1909
2026-01-06 17:45:00+00:00,1.16912,1.16962,1.16871,1.1695,2105
2026-01-06 18:00:00+00:00,1.16953,1.16982,1.1685699999999999,1.16919,1811
2026-01-06 18:15:00+00:00,1.16919,1.16928,1.16867,1.16872,1168
2026-01-06 18:30:00+00:00,1.16872,1.16914,1.16864,1.16885,1122
2026-01-06 18:45:00+00:00,1.16885,1.1691799999999999,1.1685699999999999,1.16881,915
2026-01-06 19:00:00+00:00,1.16881,1.16931,1.16868,1.16922,915
2026-01-06 19:15:00+00:00,1.16922,1.1696,1.16916,1.16939,819
2026-01-06 19:30:00+00:00,1.16939,1.16961,1.16925,1.16958,650
2026-01-06 19:45:00+00:00,1.16958,1.17007,1.16952,1.1700599999999999,769
2026-01-06 20:00:00+00:00,1.1700599999999999,1.17021,1.16955,1.1699,765
2026-01-06 20:15:00+00:00,1.1699,1.1701,1.1693500000000001,1.16947,652
2026-01-06 20:30:00+00:00,1.16947,1.16947,1.1690800000000001,1.1693500000000001,606
2026-01-06 20:45:00+00:00,1.1693500000000001,1.16941,1.16868,1.16882,821
2026-01-06 21:00:00+00:00,1.16882,1.16901,1.1684,1.16863,747
2026-01-06 21:15:00+00:00,1.16863,1.16883,1.16848,1.16851,452
2026-01-06 21:30:00+00:00,1.16851,1.16871,1.16838,1.16859,667
2026-01-06 21:45:00+00:00,1.16859,1.1691,1.1684,1.16897,672
2026-01-06 22:00:00+00:00,1.16897,1.16922,1.16894,1.16895,555
2026-01-06 22:15:00+00:00,1.16895,1.16916,1.1688399999999999,1.16897,520
2026-01-06 22:30:00+00:00,1.16897,1.16931,1.16889,1.16929,469
2026-01-06 22:45:00+00:00,1.16929,1.16931,1.16864,1.16868,581
2026-01-06 23:00:00+00:00,1.16866,1.16879,1.16851,1.16868,232
2026-01-06 23:15:00+00:00,1.16868,1.16885,1.16844,1.16848,168
2026-01-06 23:30:00+00:00,1.16849,1.1687400000000001,1.16848,1.1687,162
2026-01-06 23:45:00+00:00,1.1687,1.16883,1.16865,1.16882,206
2026-01-07 00:00:00+00:00,1.16883,1.16883,1.16846,1.16858,106
2026-01-07 00:15:00+00:00,1.16858,1.16872,1.16858,1.16871,87
2026-01-07 00:30:00+00:00,1.16871,1.16877,1.1687,1.1687400000000001,47
2026-01-07 00:45:00+00:00,1.1687400000000001,1.16882,1.16871,1.16882,168
2026-01-07 01:00:00+00:00,1.16883,1.16894,1.16873,1.1688,192
2026-01-07 01:15:00+00:00,1.1688,1.16903,1.16876,1.16896,124
2026-01-07 01:30:00+00:00,1.16896,1.16899,1.1688399999999999,1.16886,135
2026-01-07 01:45:00+00:00,1.16886,1.16886,1.16866,1.16869,200
2026-01-07 02:00:00+00:00,1.16869,1.16895,1.16852,1.16864,401
2026-01-07 02:15:00+00:00,1.16864,1.1688399999999999,1.16862,1.16867,327
2026-01-07 02:30:00+00:00,1.16867,1.16941,1.1686,1.16907,597
2026-01-07 02:45:00+00:00,1.16907,1.1691799999999999,1.16893,1.16916,496
2026-01-07 03:00:00+00:00,1.16916,1.16942,1.1690800000000001,1.16919,494
2026-01-07 03:15:00+00:00,1.16919,1.16924,1.16898,1.1691,355
2026-01-07 03:30:00+00:00,1.1691,1.16984,1.16907,1.1698,470
2026-01-07 03:45:00+00:00,1.1698,1.17004,1.16944,1.16956,637
2026-01-07 04:00:00+00:00,1.16956,1.17025,1.16951,1.17002,654
2026-01-07 04:15:00+00:00,1.17002,1.17014,1.16962,1.16972,379
2026-01-07 04:30:00+00:00,1.16972,1.16986,1.16954,1.16977,274
2026-01-07 04:45:00+00:00,1.16977,1.1697899999999999,1.16951,1.1696,334
2026-01-07 05:00:00+00:00,1.1696,1.16996,1.16958,1.16978,288
2026-01-07 05:15:00+00:00,1.16978,1.17,1.16971,1.16984,323
2026-01-07 05:30:00+00:00,1.16984,1.16997,1.1698,1.16981,247
2026-01-07 05:45:00+00:00,1.16981,1.16994,1.16977,1.16985,298
2026-01-07 06:00:00+00:00,1.16985,1.1702,1.16984,1.16998,461
2026-01-07 06:15:00+00:00,1.16998,1.17,1.16946,1.16948,672
2026-01-07 06:30:00+00:00,1.16948,1.16968,1.16934,1.16964,288
2026-01-07 06:45:00+00:00,1.16964,1.16968,1.16909,1.1691,363
2026-01-07 07:00:00+00:00,1.1691,1.16937,1.16907,1.16919,421
2026-01-07 07:15:00+00:00,1.16919,1.16938,1.16919,1.16925,245
2026-01-07 07:30:00+00:00,1.16925,1.16933,1.16911,1.16914,324
2026-01-07 07:45:00+00:00,1.16914,1.16942,1.1691,1.16929,399
2026-01-07 08:00:00+00:00,1.16929,1.16938,1.1692,1.16928,332
2026-01-07 08:15:00+00:00,1.16928,1.16952,1.16925,1.16952,281
2026-01-07 08:30:00+00:00,1.16952,1.16958,1.16929,1.1694,388
2026-01-07 08:45:00+00:00,1.1694,1.16995,1.16936,1.16974,524
2026-01-07 09:00:00+00:00,1.16974,1.16987,1.16946,1.16946,681
2026-01-07 09:15:00+00:00,1.16946,1.16946,1.16906,1.1690800000000001,552
2026-01-07 09:30:00+00:00,1.1690800000000001,1.16909,1.16816,1.1687,1198
2026-01-07 09:45:00+00:00,1.1687,1.1687400000000001,1.16785,1.16827,1152
2026-01-07 10:00:00+00:00,1.16827,1.16841,1.1676,1.16768,1442
2026-01-07 10:15:00+00:00,1.1677,1.16805,1.16729,1.16753,740
2026-01-07 10:30:00+00:00,1.16756,1.1684,1.16751,1.16815,705
2026-01-07 10:45:00+00:00,1.16817,1.16875,1.1681300000000001,1.1686,728
2026-01-07 11:00:00+00:00,1.16861,1.16871,1.16821,1.1684,674
2026-01-07 11:15:00+00:00,1.16838,1.16845,1.16812,1.16845,459
2026-01-07 11:30:00+00:00,1.16846,1.1687,1.16811,1.16856,513
2026-01-07 11:45:00+00:00,1.16854,1.16871,1.16828,1.16841,581
2026-01-07 12:00:00+00:00,1.16841,1.16895,1.16832,1.16887,734
2026-01-07 12:15:00+00:00,1.16885,1.16926,1.16869,1.16921,647
2026-01-07 12:30:00+00:00,1.16917,1.16941,1.16905,1.16911,564
2026-01-07 12:45:00+00:00,1.16907,1.1693500000000001,1.1687,1.1688399999999999,619
2026-01-07 13:00:00+00:00,1.16883,1.1691799999999999,1.16848,1.16881,626
2026-01-07 13:15:00+00:00,1.1688,1.16927,1.16879,1.16896,548
2026-01-07 13:30:00+00:00,1.16897,1.16915,1.16849,1.16865,601
2026-01-07 13:45:00+00:00,1.16864,1.169,1.16854,1.16892,554
2026-01-07 14:00:00+00:00,1.16892,1.16913,1.1681,1.16831,1180
2026-01-07 14:15:00+00:00,1.16831,1.16863,1.16817,1.16851,859
2026-01-07 14:30:00+00:00,1.16851,1.16876,1.16828,1.16837,729
2026-01-07 14:45:00+00:00,1.16837,1.1688,1.16837,1.16877,836
2026-01-07 15:00:00+00:00,1.16877,1.16883,1.1682299999999999,1.1683,1056
2026-01-07 15:15:00+00:00,1.1683,1.16885,1.1682299999999999,1.16871,1502
2026-01-07 15:30:00+00:00,1.16871,1.16934,1.16835,1.16917,1644
2026-01-07 15:45:00+00:00,1.16917,1.16947,1.16902,1.16915,1193
2026-01-07 16:00:00+00:00,1.16914,1.16939,1.16894,1.16914,1259
2026-01-07 16:15:00+00:00,1.16914,1.1692,1.1687,1.16893,1165
2026-01-07 16:30:00+00:00,1.16894,1.16939,1.16889,1.1691799999999999,1365
